Dst Port,Protocol,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Mean,Flow Byts/s,Flow IAT Std,Flow IAT Min,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Active Min,Idle Std,Idle Min,Label
0.05200644517762603,0.3529411764705882,0.009913288282242916,0.028021755714576168,0.0,0.006932859082553838,3.374423485297661e-07,0.008022611182848395,6.329665623658337e-07,0.02726135,0.01326454468932666,0.0013245368011542472,0.018005491666666668,0.029296024535645292,0.016616970068778377,0.003960048988462756,0.0,0.0,6.05017161733637e-07,9.1704922914505e-07,0.0,0.01241010641716055,0.0001540107475048709,0.0,0.0,1.0,0.0,0.0,0.0,0.010425000448024085,0.0030670166015625,0.975860595703125,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.47832021796957513,0.8411876267458289,0.0,0.15969433249207032,1.965653654816863e-06,0.05544556769124028,5.651487163980658e-08,0.9583333333333334,0.10062051769500896,4.761746037036861e-08,0.9583333333333334,0.14920311275643067,0.0961872708641833,1.6189936680110062e-07,0.0,0.0,6.898244017449438e-08,2.259943038225174e-07,0.0,0.44245819451036644,0.19576927859501192,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.36963230090618093,0.1250152587890625,0.027862548828125,0.19801980198019803,0.5,0.38589250728332275,0.002710587870057426,0.05574579705094075,0.05014983453360605,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,2.5996840954311024e-07,1.9166666666666668e-07,0.0,2.190403177036956e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.028985501647533933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03131103515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.05200644517762603,0.3529411764705882,0.17907194852867908,0.3253664314337767,0.0,0.1236186106692925,2.5098260260247563e-05,0.0034807171011514066,4.0690707580660736e-07,0.011698608333333334,0.008155087309268581,3.4284571466665394e-07,0.0111762,0.011448850801906248,0.009262738949299205,0.0006177508427600113,0.0,0.0,1.8932122633851798e-06,4.986348152160644e-06,0.0,0.2517393487824776,0.06337270433610258,0.0,0.0,1.0,0.0,0.0,0.0,0.19964488869869013,0.1250152587890625,0.9593048095703125,0.04950495049504951,0.5,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.356356919355358e-07,1e-07,0.0,1.1428190488888465e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.055555551295393704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03131103515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.000295109356728742,0.00021757500000000002,0.0,0.0002486488545619908,0.0,0.0,0.0,0.0,0.0,0.0,2.5527629947314488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003448486328125,0.0,0.0,0.8,0.0,0.0,0.0,0.0,DoS attack
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.11239223292156748,0.08286331666666667,0.0,0.0946977767407753,0.0,0.0,0.0,0.0,0.0,0.0,6.069581994207056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031280517578125,0.0,0.0,0.5,0.0,0.0,0.0,0.09469777944633595,DDoS attack
0.05200644517762603,0.3529411764705882,0.17843918545967316,0.3251200595143282,0.0,0.1236186106692925,2.1162288517146916e-05,0.0033365759943338254,3.390892298388395e-08,0.013853975000000001,0.008206177118927585,2.857047622222116e-08,0.012955533333333333,0.010450590744815521,0.00896626311471773,0.0010388606193018387,0.0,0.0,1.5976832138607555e-06,4.210584640502929e-06,0.0,0.25171437418741904,0.06336013234132908,0.0,1.0,1.0,0.0,0.0,0.0,0.1993505402429382,0.1250152587890625,0.9593658447265625,0.04950495049504951,0.5,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0003415193693193512,0.00025179166666666666,0.0,0.00028775231301813746,0.0,0.0,0.0,0.0,0.0,0.0,2.205774823176209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.1302974327961316e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333291006701,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,Brute-force
0.011923578608148546,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,2.870955479302174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001312329596837103,0.0039370078125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0156402587890625,1.52587890625e-05,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,Infilteration
0.0008133200337604543,1.0,0.05062104552047465,0.0,0.42249240121580545,0.07607900433869363,0.0017478762175324675,0.0,1.503295585618855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002506202191653259,0.0007518796997070312,0.08,0.0452816909478722,0.0020504315469594405,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.12086867895281207,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.00016729532302815544,0.00012334166666666668,0.0,0.00014095720618836514,0.0,0.0,0.0,0.0,0.0,0.0,4.503565365108619e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.0008133200337604543,1.0,0.05188657165848652,0.0,0.41033434650455924,0.07388968047283195,6.644711343344155e-05,0.0003073633459942375,0.0,0.00020164166666666666,0.0,0.00023043993771636184,0.0,0.0,0.0,0.0,0.0,0.0,9.683855051190217e-06,2.907061195373535e-05,0.082,0.04078838837028123,0.0016636926981324802,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.10845066399190673,0.0,0.0,0.009900990099009901,0.2,0.0,0.0,0.0,0.0,Benign
0.05200644517762603,0.3529411764705882,0.14528240450584154,0.30681994731883794,0.0,0.12821227889452508,1.090201558695211e-05,0.0057383458651791815,3.390892298388395e-08,0.029999616666666666,0.01140911741936127,2.857047622222116e-08,0.029652308333333335,0.01853443758326562,0.015681086970254204,0.000418014641588277,0.0,0.0,9.195887430282339e-07,2.2222506999969483e-06,0.0,0.2362857076267433,0.05583093432476228,0.0,1.0,1.0,0.0,0.0,0.0,0.18531970594528635,0.1250152587890625,0.9590606689453125,0.04950495049504951,0.5,0.0,0.0,0.0,0.0,Benign
0.5358397912990103,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.052543772780680495,3.844855370459619e-06,0.021115330265302528,5.651487163980658e-08,0.03442504166666667,0.04273437897891603,3.142752384444328e-07,0.0002808833333333333,0.0006378452825854765,0.00029828529809278073,2.271352881297794e-05,0.0,0.0,3.971040795623609e-07,7.262155413627624e-07,0.0,0.24910645105636978,0.062054022704904885,0.0,0.0,0.0,1.0,0.0,0.0,0.1687470255243027,0.003631591796875,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.6963247141870637,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.06549727092842753,4.232630742060674e-06,0.020074342731988284,6.78178459677679e-08,0.033086583333333336,0.04056713798288494,1.6189936525925327e-07,0.0007057,0.0001787712696897403,0.00044186146596886266,0.0003646259445125729,0.0,0.0,4.134250632348101e-07,7.555932998657226e-07,0.0,0.2531799936714908,0.06410011485429234,0.0,0.0,0.0,1.0,0.0,0.0,0.17854345954901693,0.00335693359375,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.8699148315813704,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,4.47188454869954e-05,3.008851766103302e-05,0.0,0.0,0.0,2.2183333333333335e-05,0.0,2.53515361426194e-05,2.53515361426194e-05,0.0,0.0,3.360257862732578e-05,0.000201653564453125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.00335693359375,0.003448486328125,0.0,0.8,0.0,0.0,0.0,0.0,Benign
0.5223356096063838,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.06841637080817774,4.056043748731737e-06,0.02147492965463316,7.912082029572921e-08,0.034953983333333334,0.0434725358666749,2.0951682562962186e-07,0.00023268333333333334,0.000578857408601716,0.000258000926235801,7.91402198892439e-06,0.0,0.0,3.909988154956852e-07,7.152260541915893e-07,0.0,0.25427991545483064,0.06465827906062682,0.0,0.0,0.0,1.0,0.0,0.0,0.18075110665317787,0.00335693359375,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.008436840718929146,0.016863296888146168,0.0,0.13190676291816666,9.867659135298295e-06,0.007274990329232837,3.390892298388395e-08,3.7750000000000003e-06,6.6740576130234125e-06,2.857047622222116e-08,0.010792125,0.023295734508790803,0.012328846298731436,2.6665778061357746e-07,0.0,0.0,7.65815434251635e-07,3.0886576175689695e-06,0.0,0.26926699345912214,0.07250470910443857,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.15516605120059676,0.1250152587890625,0.00323486328125,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.0012276528811478555,0.3529411764705882,0.11474103329467648,0.2293408365645878,0.0,0.12793861341129237,0.014554618506493505,3.0376492049504435e-06,3.390892298388395e-08,7.141666666666667e-06,3.986517872486099e-06,2.8094301618517477e-06,8.95e-06,1.3839022412040183e-05,8.209250246032278e-06,2.380873041192656e-07,0.0,0.0,0.000928498783853288,0.0037140205078124997,0.0,0.26208526215539896,0.06868868210583462,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.1903307206005921,1.0,0.00335693359375,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,DDoS attack
0.0008133200337604543,1.0,0.04176236255439159,0.0,0.14893617021276595,0.02681921735680567,0.000890413961038961,0.0,1.3518357296241733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002787004602290239,0.0008361204223632812,0.066,0.0073182529451164295,5.355683008521253e-05,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06346985424462735,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Infilteration
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.23058067629041085,0.17,0.0,0.1942792383111039,0.0,0.0,0.0,0.0,0.0,0.0,2.6273926265954462e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031280517578125,0.0,0.0,0.5,0.0,0.0,0.0,0.1942792438617544,DDoS attack
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.1302974327961316e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333291006701,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,Brute-force
0.0008133200337604543,1.0,0.04555894096842719,0.0,0.4012158054711246,0.07224768757343568,0.006128702922077922,0.0,4.023858860754229e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009363232467935905,0.00280898876953125,0.07200000000000001,0.04390951767069858,0.0019280458256074077,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.11259000231220852,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,4.3245179778779994e-05,3.1883333333333334e-05,0.0,3.6436880675406056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00017424003069210723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0042572021484375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Benign
0.9466891736361545,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,3.2778625551087815e-07,2.4166666666666665e-07,0.0,2.761812701481379e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.022988499005292325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9802398681640625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Benign
0.1239929409959334,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,6.1714239830668785e-06,4.5500000000000005e-06,0.0,5.199826672444252e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0012209948794603444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0039215087890625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Botnet
0.0012276528811478555,0.3529411764705882,0.1619873456655189,0.3738635047867372,0.0,0.054368210727499866,8.36200093851461e-05,0.0002796656106401153,3.2778625551087815e-07,0.0010483416666666667,0.0012111070625292289,1.0437747313184798e-05,0.0005402083333333333,0.000641835122125824,0.000447327950471441,0.0001700324291098147,0.0,0.0,1.0592400868929598e-05,2.3847187042236328e-05,0.0,0.15528271193252788,0.02411272068165709,0.0,0.0,1.0,0.0,0.0,0.0,0.1277281550866701,0.1250152587890625,0.0156707763671875,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.16926412095908713,0.3906581544158289,0.0,0.05309110374714592,2.3924832034420658e-06,0.025674100653069316,2.0345353790330368e-07,0.0005448666666666667,0.0007375720101978918,3.209416828962844e-06,0.04175213333333334,0.09003951267133826,0.04766697345961776,1.696133954545648e-05,0.0,0.0,2.5977048691135755e-07,7.983584403991699e-07,0.0,0.16382723895189677,0.026839362758731066,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.12735364232128488,0.1250152587890625,0.00335693359375,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Web attack
0.006828819151384946,0.3529411764705882,0.09596906868429926,0.09191231361326971,0.0,0.03459131749819505,1.3032686307832791e-05,0.0013636870092343782,3.390892298388395e-08,0.006401916666666667,0.0018136366093657714,2.857047622222116e-08,0.006402008333333334,2.8087381787330002e-05,0.0018400720151239914,0.001820863131427649,0.0,0.0,2.5968075882360103e-06,6.5078916549682616e-06,0.0,0.04887232692049559,0.002388504327825845,0.0,0.0,1.0,0.0,0.0,0.0,0.07736799930364256,0.1250152587890625,1.52587890625e-05,0.039603960396039604,0.5,0.0,0.0,0.0,0.0,Benign
0.00032225888130131206,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,2.260594865592263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666137583758,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.41021728515625,1.52587890625e-05,0.0,1.0,0.0,0.0,0.0,0.0,Brute-force
0.00679812782935625,0.3529411764705882,0.042887275213468704,0.17716724838309514,0.0,0.020895165157386382,1.415211566082843e-07,0.06468588246954914,2.0345353790330368e-07,0.9666666666666667,0.09769265840134646,3.9998666711109626e-07,0.925,0.14826172177971836,0.09523492164770624,3.0951349535504527e-06,0.0,0.0,4.558331051600758e-08,1.4714153110980988e-07,0.0,0.09439917627838014,0.008911204206852267,0.0,1.0,1.0,0.0,0.0,0.0,0.039706109337280075,0.1250152587890625,0.0158538818359375,0.13861386138613863,0.5,0.058534434625115386,0.003948485938410339,0.00047589472199371566,0.0947862050727701,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.322447996371474e-06,9.75e-07,0.0,1.1142485726666254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.005697999546556699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Web attack
0.7409038594337451,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0054389573376920014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86368005361807e-07,2.078150987625122e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0035247802734375,0.00396728515625,0.0,0.8,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.023174239599183872,0.01708565,0.0,0.01952580628264772,0.0,0.0,0.0,0.0,0.0,0.0,3.1881015950197976e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003387451171875,0.0,0.0,0.8,0.0,0.0,0.0,0.0,DoS attack
0.0008133200337604543,1.0,0.04429341483041532,0.0,0.19148936170212766,0.03448185088732158,1.7075106534090907e-05,0.0011671774936813067,5.787122855916194e-06,0.0012380166666666667,0.0,0.0014148290295085402,0.0012342083333333333,0.0,0.0014104768070633533,0.0014104768070633533,0.0,0.0,4.465702971856582e-06,1.341615581512451e-05,0.07,0.01214973251314152,0.00014761600660772572,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06374581013264746,0.0,0.0,0.009900990099009901,0.2,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.4148191578361803,0.30583333333333335,0.0,0.3495121591185056,0.0,0.0,0.0,0.0,0.0,0.0,1.1822860763034398e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031280517578125,0.0,0.0,0.5,0.0,0.0,0.0,0.34951216910423466,DDoS attack
0.9823371441724853,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.09304626429912172,0.013798701298701298,3.200709007140343e-06,1.0172676895165184e-07,1e-05,8.895954142786265e-06,1.0475841281481093e-07,4.966666666666667e-06,0.0,5.676001330203292e-06,5.676001330203292e-06,0.0,0.0,0.0013888824944585537,0.0016666666259765625,0.0,0.2655718655215005,0.07052841506175968,0.0,1.0,1.0,0.0,0.0,0.0,0.20105357074522642,1.0,0.5000152587890625,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,Benign
0.0008133200337604543,1.0,0.05947972848655772,0.0,0.5319148936170213,0.09578291913144883,0.009123787337662337,0.0,3.5717398876357757e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010548459526242156,0.0031645568847656247,0.094,0.058546023560931436,0.003427637125453602,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14846426775482396,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.00037261385169557273,0.0002747166666666667,0.0,0.0003139514397139143,0.0,0.0,0.0,0.0,0.0,0.0,2.0216507019307087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003448486328125,0.0,0.0,0.8,0.0,0.0,0.0,0.0,DoS attack
0.0008133200337604543,1.0,0.05568315007252212,0.0,0.3069908814589666,0.05528042761300761,6.133831549310064e-05,0.00035893823451369465,3.5265279903239305e-06,0.000509075,0.0,0.0005817806073130895,0.00041855,0.0,0.00047832691746776935,0.00047832691746776935,0.0,0.0,1.085123698100589e-05,3.2572757720947265e-05,0.088,0.02473338501599728,0.0006117403286963724,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09216926659871971,0.0,0.0,0.009900990099009901,0.2,0.0,0.0,0.0,0.0,Benign
0.00679812782935625,0.3529411764705882,0.3474444312447157,0.480410580051665,0.0,0.26807054075257203,1.600513507793476e-06,0.18928484504746593,0.0,0.5022738583333334,0.40008045777314066,2.8094301618517477e-06,0.0020721333333333335,0.0009647836173966109,0.0008431433318236377,0.0,0.0,0.0,5.4485457984827385e-08,1.4932093024253844e-07,0.0,0.3733186029158336,0.13936677941582,0.0,0.0,1.0,0.0,0.0,0.0,0.40996006050548434,0.1250152587890625,0.0156707763671875,0.0594059405940594,0.5,0.0,0.0,0.0,0.0,Benign
0.0012276528811478555,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.00041152999230674355,0.00030340833333333334,0.0,0.0003467408229249501,0.0,0.0,0.0,0.0,0.0,0.0,1.8304142047448693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003448486328125,0.0,0.0,0.8,0.0,0.0,0.0,0.0,DoS attack
0.7220440420471113,0.3529411764705882,0.236653387808219,0.6106603453788463,0.0,0.07297745941152033,4.217106410435267e-06,0.020971524925111784,5.651487163980658e-08,0.03426058333333334,0.04243050064988698,3.4284571466665394e-07,0.0002623,0.0005225587749973003,0.0002627626723181863,3.6998767060133876e-05,0.0,0.0,3.9904075369269887e-07,7.297015190124512e-07,0.0,0.25612863990821344,0.06560188474010882,0.0,0.0,0.0,1.0,0.0,0.0,0.18420055525342938,0.003631591796875,0.00323486328125,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,Benign
