Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Threat,Label
0.0003751481835324953,0.3529411764705882,8.59930746234091e-09,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999943484459,1.3961396420020402e-08,0.0,1.1558108660595074e-08,2.7922795124510308e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.009560229445506692,0.4999999886968918,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41021728515625,1.5894763946860623e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Brute-force
0.007949568651045734,0.3529411764705882,0.0021631987886891677,0.0099009900990099,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939212970261831e-06,0.0011706770512151306,0.00945029581634534,0.002904575822624863,9.633364317956056e-07,0.002167508051394668,0.0017560364944006043,0.011574679270193136,0.0029053848566503514,2.568897151454948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01768172888015717,0.015296367112810707,1.190316803588986e-05,3.975257994243827e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250152587890625,0.1302258010166291,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Benign
0.0014291359372666488,0.3529411764705882,8.607906769803252e-06,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009979927001724557,1.3975357816440422e-05,0.0,1.1569666769255669e-05,1.3989320357379665e-05,8.6336365163123e-06,1.3989319017550013e-05,0.0,1.158122474405921e-05,1.3989320357379665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015717092337917484,0.0,0.0019959854229057504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003448486328125,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS attack
0.14434272966393152,0.3529411764705882,4.471639880417273e-06,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019193745150869336,7.259926138410609e-06,0.0,6.0102165035094386e-06,7.273888129934935e-06,4.489146332334041e-06,7.273887433277003e-06,0.0,6.021774542569709e-06,7.273888129934935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.003838749073563663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Botnet
0.0014291359372666488,0.3529411764705882,1.3629902327810343e-05,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305057280187107,2.2128813325732337e-05,0.0,1.8319602227043192e-05,2.2142776533736675e-05,1.3665616282306695e-05,2.2142774413008305e-05,0.0,1.833116012383025e-05,2.2142776533736675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.0012610114702907703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4995574951171875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DDoS attack
0.0014291359372666488,0.3529411764705882,2.287415784982682e-06,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005617966288482416,1.8498850256527031e-06,1.0644468324187554e-05,2.8664109478275785e-06,2.5130515612059277e-07,2.3005797902748345e-06,1.8638463960508252e-06,1.0644421355378192e-05,2.877969023224295e-06,2.5130515612059277e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014734774066797641,0.0,0.011235932703965794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.031341552734375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Web attack
0.007913840252614069,0.3529411764705882,0.047586383272499165,0.039603960396039604,0.06730769230769232,0.006458043974120144,0.027380882500425772,0.22032085561497328,0.0,0.08066666666000001,0.1786288375344222,0.7545219638242894,0.0,0.40680168286346874,1.0,0.0009238118435281712,1.4343719637492587e-06,0.005150575076075536,0.09129815813709263,0.06279482293542724,1.3961397562255154e-08,0.047680998174883873,0.009657354309557177,0.12485110757847642,0.06279483376774639,1.81498168309317e-07,0.00041827857598341744,0.0008428807409275452,0.000952869362108018,0.0004822877221832439,5.989688511639672e-06,0.0,0.0,0.04715127701375245,0.07265774378585085,1.6037782573281529e-06,1.264965673e-06,0.0,0.7545219638242894,0.4095181570872313,0.7050486732822733,0.4970936293057273,1.0,1.0,0.0,0.0,0.0,0.4337003372860445,0.08066666666000001,0.40680168286346874,0.1250152587890625,0.0019073716736232747,0.0297029702970297,0.5,0.025189033930605606,0.0,0.025189033930605606,0.025189033930605606,0.07467937767066722,0.0,0.06279483376774639,0.0747539969476306,Malicious,Infilteration
0.008932099607916555,1.0,0.7694616030869216,0.02475247524752475,0.0,0.05337226424892681,0.0,0.5347593582887701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0804451338999064e-05,2.2224130037599292e-08,0.2498517011397367,0.9999281657575934,0.4852889560336921,0.055848759486267247,0.7709913750403745,0.24985171161285433,0.999923753565837,0.4852889619827782,0.055848759486267247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011787819253438112,0.0,4.444826057760207e-08,0.0,1.0,0.25839793281653745,0.6256118504209123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727510750300057,1.0,0.0,0.0,0.0,0.04950495049504951,0.2,0.9999588515285381,0.0,0.9999588515285381,0.9999588515285381,0.29374081836437194,0.999895424642111,0.4852889619827782,0.09907288261805952,Malicious,Web attack
0.0014291359372666488,0.3529411764705882,0.5129843342580667,1.0,1.0,1.0,1.0,0.7272727272727273,0.0,0.5549753694582,0.7004005356542213,0.9999999999999999,0.0,1.0,0.46457612892513406,0.0037941107887247472,2.561862581593407e-06,0.0027217349941714747,0.024020809090148584,0.012516090938819837,2.792279512451031e-07,0.5139852918391936,0.00412289368074871,0.027369116593550267,0.012516102352266027,4.942334737038324e-06,0.6728338039633175,0.07898094730630834,0.05434242143886696,0.030034440919184755,0.00017969065534919015,0.0,0.0,0.9999999999999999,1.0,3.3803425842895493e-06,1.7433825973999999e-06,0.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5549753694582,1.0,0.1250152587890625,0.0204247716717159,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Web attack
0.0015184569333458143,0.3529411764705882,2.0896317133488412e-06,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098349398716122,3.3926193300649576e-06,0.0,2.808620404524603e-06,3.4065810051902577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893909626719056,0.009560229445506692,0.00409833814243199,0.004098360656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0156402587890625,1.5894763946860623e-05,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Infilteration
0.00039301238274832846,0.3529411764705882,4.299653731170456e-08,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666665724740978,6.980698210010201e-08,0.0,5.779054330297536e-08,8.376838537353092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007858546168958742,0.015296367112810707,0.16666664782815332,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.003692626953125,0.0036716904717248038,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Brute-force
0.0,0.0,0.9686361311415782,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013513909156515e-09,0.7863140696380405,3.6863959564333863e-07,0.6509595337231503,0.7863140920851818,0.9705618811262543,0.7863140726213943,3.686379690179062e-07,0.6509595377573979,0.7863140920851818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0270278638309595e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741600192095377,3.7018217476735584e-07,0.6509595377573979,0.7749335011604646,Malicious,Web attack
0.0014291359372666488,0.3529411764705882,0.4893721064480546,1.0,1.0,1.0,1.0,0.7272727272727273,0.0,0.5549753694582,0.7004005356542213,0.9999999999999999,0.0,1.0,0.4644996544061539,0.003976773187830484,2.6860179484467486e-06,0.0025964552321760875,0.02372417052116378,0.011766894335440063,2.6526655368284793e-07,0.49032512115677335,0.003933105432445086,0.027183736914614662,0.01176690575754555,5.0261031224118555e-06,0.6418638310898115,0.07534552087381956,0.055807481509774125,0.028250095334840148,0.00035339162218674065,0.0,0.0,0.9999999999999999,1.0,3.544535025701319e-06,1.8275008906e-06,0.0,0.9999999999999999,1.0,0.9999277822603159,0.9998555647259391,1.0,1.0,0.0,0.0,0.0,1.0,0.5549753694582,1.0,0.1250152587890625,0.0204247716717159,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Web attack
0.14434272966393152,0.3529411764705882,4.402845420718546e-06,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019493064579252577,7.148234967050446e-06,0.0,5.917751634224678e-06,7.162196949436894e-06,4.420215102662884e-06,7.162196263476205e-06,0.0,5.929309674353668e-06,7.162196949436894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.0038986129599169594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0313262939453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Botnet
0.0014291359372666488,0.3529411764705882,0.00874682858185737,0.0099009900990099,0.038461538461538464,0.0003558150949928454,0.005075018406154671,0.021390374331550804,0.0,0.013333333334,0.027614854508845182,0.4981912144702842,0.0,0.13195047856002148,0.6987667251838691,0.0008888392763137235,3.4296637048022567e-06,0.0023668057281039587,0.026988616402363847,0.011730278247203298,1.1169118049804123e-07,1.9205963867125867e-05,1.5559976092873742e-05,7.017945336816923e-05,2.1683011596661757e-05,4.928373339476069e-06,0.011472281081032147,0.046236003149318756,0.07400979224495302,0.02808378922374248,0.00013177314725607277,0.0,0.0,0.01768172888015717,0.04397705544933078,2.9267939422365305e-06,3.9325334559999994e-06,0.0,0.4981912144702842,0.15390051520354442,0.4279686136795186,0.18315713342755957,1.0,1.0,0.0,0.0,1.0,0.17531524369978754,0.013333333334,0.13195047856002148,0.1250152587890625,0.003369689956734452,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DDoS attack
0.14434272966393152,0.3529411764705882,4.15346550431066e-06,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002066104422745438,6.7433544708698545e-06,0.0,5.582566483067421e-06,6.757316420131495e-06,4.1703393951049436e-06,6.75731577294831e-06,0.0,5.594124527070517e-06,6.757316420131495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.00413220889219768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0039215087890625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Botnet
0.14434272966393152,0.3529411764705882,9.249415106493882e-05,0.0099009900990099,0.038461538461538464,0.00579978604838338,0.0006791259070476687,0.3486631016042781,0.0,0.2173333334,0.45012212874767726,0.05788113695090439,0.0,0.01765727358323939,0.07794763883908461,0.03886296504630135,0.0003253582273695956,2.5016495480619423e-05,0.0002634457485542623,0.00011602029473505336,1.3961397562255154e-08,3.817066843040268e-06,3.0924492638596087e-06,1.6081831396161982e-05,4.577010976694059e-06,6.561856854259923e-07,0.00011709769922771579,0.000471931392941868,0.0007206908780935547,0.0002777948501346942,5.989688511639672e-06,0.0,0.0,0.01768172888015717,0.04397705544933078,0.000278865565888168,0.0003718508878,0.0,0.1684754521963824,0.07116334798537877,0.14531409626843497,0.02111618646254991,1.0,1.0,0.0,0.0,1.0,0.08106548360486814,0.2173333334,0.01765727358323939,0.1250152587890625,0.003496848068309337,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Botnet
0.948606842559954,0.3529411764705882,1.633868417844773e-07,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999989262047316,2.6526653198038765e-07,0.0,2.1960406455130643e-07,2.792279512451031e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004911591355599214,0.009560229445506692,0.04999997852409438,0.049999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4951629638671875,0.9999999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Infilteration
0.14434272966393152,0.3529411764705882,0.00011177379839550715,0.0099009900990099,0.038461538461538464,0.00579978604838338,0.0006791259070476687,0.3486631016042781,0.0,0.2173333334,0.45012212874767726,0.05788113695090439,0.0,0.01765727358323939,0.07794763883908461,0.03216008269187624,0.0002692401808352872,3.0233403947554178e-05,0.00031694262959572686,0.00013969130127195208,2.2338236099608247e-07,4.506379139751829e-06,3.6509051128636013e-06,1.9491732609064427e-05,5.46698533327346e-06,6.980698781127577e-07,0.00014146015639703442,0.0005701178511056369,0.0008661311344129994,0.0003344662171110717,0.00021562878641902817,0.0,0.0,0.01768172888015717,0.04397705544933078,0.00023076438260078228,0.00030771597819999997,0.0,0.1684754521963824,0.07116334798537877,0.14531409626843497,0.02111618646254991,1.0,1.0,0.0,0.0,1.0,0.08106548360486814,0.2173333334,0.01765727358323939,0.1250152587890625,0.003496848068309337,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Botnet
0.00039301238274832846,0.3529411764705882,4.299653731170456e-08,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666665724740978,6.980698210010201e-08,0.0,5.779054330297536e-08,8.376838537353092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007858546168958742,0.015296367112810707,0.16666664782815332,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.003692626953125,0.0036716904717248038,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Brute-force
0.007913840252614069,0.3529411764705882,1.2494793742781344e-05,0.0099009900990099,0.0,0.001369888115722455,0.0,0.04919786096256685,0.0,0.05133333334,0.05610302784654276,0.0,0.0,0.0,0.0,0.048656629612662254,0.0010316255725526116,1.0135973800934813e-05,6.580216785258967e-05,1.6643676471256906e-05,1.81498168309317e-07,1.252825099273262e-05,1.0149935055647564e-05,6.580187749994985e-05,1.6655234387414492e-05,1.81498168309317e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014734774066797641,0.0,0.0020632511684263743,0.0,0.0,0.023772609819121444,0.038475128800886105,0.027304943811656185,0.0007455599529731225,0.0,0.0,1.0,0.0,0.0,0.05113361273537836,0.05133333334,0.0,0.003875732421875,0.0,0.009900990099009901,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Infilteration
0.0014291359372666488,0.3529411764705882,0.00020251369073812843,0.0099009900990099,0.038461538461538464,0.006280136426623722,0.0049223466906168235,0.3775401069518717,0.0,0.23533333339999998,0.4874021821839527,0.483204134366925,0.0,0.12798101395603745,0.6777457344885037,0.050248397328745954,0.00014860234557170473,5.478684645621719e-05,0.0005539715845395792,0.0002450319036046156,6.980698781127577e-08,0.00018503726964850964,0.00014991049196700924,0.0009643108472105274,0.00024504345888103725,3.825422932057912e-06,0.00026555078314557316,0.0010702323939850806,0.0014975373814100782,0.0005941915347088643,0.00011979377023279344,0.0,0.0,0.02554027504911591,0.0650095602294455,0.0001273605226632123,0.000169844168,0.0,0.483204134366925,0.20144701583553376,0.42339331498215804,0.17926189825798236,0.0,1.0,0.0,0.0,1.0,0.22947767666608826,0.23533333339999998,0.12798101395603745,0.41021728515625,0.003496848068309337,0.009900990099009901,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS attack
